age,income,employment_years,credit_score,existing_loans,loan_amount,utilization_ratio,late_payments,debt_to_income,risk
36,65123.92492386098,22,312,3,28616.863472813122,0.6964729200663532,1,0.43942166425427,1
23,25518.072768136422,0,465,3,13790.420914423028,0.9566092958231355,3,0.5404178066159712,1
50,53151.42813210855,18,449,4,8709.620757001134,0.6245319458911854,1,0.16386428480065032,1
42,83205.88259840087,2,640,3,15201.965032653063,0.5155596074433283,2,0.18270300798353922,0
29,72966.12085402422,1,473,3,29040.668846092296,0.8131086206329262,0,0.3980020933851062,1
49,67468.66345521585,36,466,4,10977.402248515073,0.2448480407277021,0,0.16270371586361157,1
57,72424.2459794901,16,396,4,5551.95993255244,0.44320430468558925,1,0.07665885723028039,1
43,48525.9146022075,27,703,2,10992.069842156663,0.5196468164808014,2,0.2265195809757416,0
33,45861.60428188076,17,376,3,16030.109890787464,0.3686125550609064,2,0.3495322534349441,1
52,85438.17561476314,32,536,1,20505.92760660272,0.4341570511676306,2,0.24000895921587814,1
43,76572.78758849752,14,590,0,23055.06862945797,0.17029466823197642,0,0.30108697039157045,1
37,45074.53956737792,21,435,5,6634.261808301373,0.2781852305046022,0,0.14718423908433728,1
60,22425.520806440276,26,666,0,7393.237324327442,0.40194704829783556,0,0.3296796265353273,0
41,45489.68903039365,36,847,4,12413.90192490008,0.8163013899098209,1,0.27289485132786484,1
22,70870.68454931826,31,547,5,20475.94419757517,0.26424761935857755,4,0.2889198027052518,1
57,46834.797145535405,18,513,4,4919.936818781956,0.41197633658580224,2,0.10504874833755859,1
26,66601.35621601032,27,369,2,10141.384716658424,0.15842825937724167,1,0.15226994302888586,1
64,88395.41107797797,27,628,3,10258.050164704417,0.6013939103439454,1,0.1160473155745074,0
38,58139.45844413851,9,315,4,22533.990842914965,0.650125799326835,2,0.38758515207990885,1
50,64679.203059697575,19,786,4,19226.0860853155,0.8789648171159502,1,0.2972529835837683,1
42,73698.07712999132,24,473,0,22229.74688839936,0.8372043986517677,0,0.3016326579211793,1
53,38358.31483344929,20,573,3,25709.423793864436,0.3568401592154925,1,0.670243828632567,1
50,44539.01549975898,13,823,2,12554.799239287357,0.22325832027087378,1,0.28188317811729124,0
37,74523.22319807095,21,518,4,5500.750761170546,0.24047486398936338,0,0.07381257177444432,1
63,60739.350410982166,25,812,4,5552.29105722384,0.9720675487364001,2,0.0914117622209529,1
52,62435.17220618859,10,698,4,1000.0,0.7059032326066216,2,0.01601661314711453,0
62,60665.71655714699,6,410,0,11329.865362670458,0.1383137090229154,0,0.18675894732072845,1
34,79565.87937923915,16,763,4,11926.219081346093,0.22310132954058515,1,0.1498911238635535,0
30,68714.2528089935,17,392,4,21300.427254440383,0.5372200585908602,0,0.30998557626246254,1
56,68976.40182141624,6,750,0,15135.313737412831,0.2870459238638078,3,0.2194274177507694,0
54,84443.96315111546,19,695,4,11077.37244525915,0.823293086500017,2,0.13118015820072065,1
29,92131.47716149378,37,778,3,14072.010190715313,0.6158954058124284,3,0.1527383541897306,0
62,104871.83447536094,10,615,3,6688.212130281887,0.6513689870103685,0,0.06377510380876616,0
48,48419.726103694535,15,652,0,23203.25256601029,0.5165429932442906,3,0.47921073564767297,0
31,109388.14828017249,26,538,3,8712.675497523931,0.330456497883684,1,0.07964917255211619,1
34,38064.54113089634,10,403,5,5880.549824512835,0.6304632518822919,1,0.15448891934072714,1
59,98704.94806086252,15,328,5,21543.05573365976,0.7452730415446586,1,0.21825710014432187,1
39,47320.80282617248,22,388,5,19593.313666910813,0.4338532698671502,1,0.41405285829330907,1
35,58621.204075904934,11,674,2,1210.516971527908,0.5544492675560518,0,0.0206498141860151,0
48,60371.51890325947,39,696,4,21840.01307768178,0.85571557342483,0,0.36176020538225406,1
44,42660.58500343963,2,663,2,9067.258887247548,0.23381358564021426,1,0.2125441760003168,0
28,61734.37333511921,1,446,3,12007.163779488641,0.5907019773466904,2,0.19449721655565996,1
63,43693.23780324715,37,613,0,16496.1608615515,0.4135713956463053,1,0.3775449403826409,0
29,35301.131426586006,23,847,5,19692.999060934573,0.7325152823955074,0,0.5578574472007821,0
53,59225.527339475324,28,751,0,18563.833397500213,0.1169292188461552,1,0.3134431085956232,0
53,91797.53780485867,33,805,2,14601.45335275198,0.7034259698228699,1,0.15906149230049557,0
39,54919.60521966049,19,785,3,11602.853368672715,0.19260796061456867,1,0.21126978830720086,0
23,78820.4183074843,17,400,4,18297.765548523577,0.1582909776942922,0,0.23214499417070633,1
30,43086.674145683624,13,406,3,14052.897301246176,0.7521609708627517,1,0.32615414347672456,1
60,34330.478587309335,17,590,5,29442.835673007394,0.6763079376136661,2,0.8576296307122058,1
62,69077.2031391072,1,648,3,19691.272079759216,0.9054423378033929,2,0.28506180309739915,1
21,95112.24770202892,0,526,0,7612.675000077162,0.5676894602205806,1,0.08003885076847751,1
49,64179.08904266307,19,349,1,11179.20038901079,0.5770219829744504,3,0.1741875828368242,1
54,76532.94893074145,33,457,5,15385.537418078637,0.7363160520188955,1,0.20103155089452768,1
33,89902.48820392953,10,627,4,25395.449720563636,0.3910578187179261,1,0.28247771811340844,0
21,59269.393006357124,26,376,5,26288.84007289708,0.13322120987973932,0,0.44354832636935204,1
54,56958.734366775,22,753,5,11830.922237075485,0.3070412431471521,3,0.207710412961294,0
49,69441.76701261265,37,609,4,7530.926267284456,0.31421207070672996,4,0.10844951952211442,1
33,73000.38212236339,2,626,5,6508.018870350501,0.4020929652503745,2,0.08915047676657016,0
49,32020.498226335803,11,807,0,17019.43005772624,0.9491164597364166,0,0.5315167158682222,1
59,65914.512525415,29,406,3,33430.27447373995,0.8243585187968331,0,0.5071762377192741,1
44,59986.3718111361,30,540,0,19312.752834040817,0.9423606206846729,1,0.32195234102249076,1
46,44209.62321779374,22,734,3,2248.699786527941,0.9987486311017004,0,0.05086448657230065,1
37,58603.79219644626,0,327,1,9191.96717403199,0.4904011036783401,1,0.15684935785758575,1
27,36693.5033627455,19,548,5,10008.686385240697,0.3043659850122742,0,0.2727645350812265,1
33,29781.44540252632,5,663,1,8423.979839080735,0.6040037451297242,0,0.28286000646449955,0
25,61336.96499282056,10,832,2,11896.849400526238,0.8930209725533069,1,0.19395888599833322,1
46,78041.54046791152,34,771,3,17955.158888159534,0.5191586749131204,3,0.230071815349957,0
23,53054.18523693283,3,838,0,20455.849354581173,0.5548593723150281,2,0.38556523417008687,0
27,40785.41472384648,28,712,0,23734.10792733315,0.22099519533504403,1,0.5819263599017973,0
59,43894.024288240005,9,464,5,19193.620584377422,0.47840994331098496,1,0.43727183587310625,1
21,70978.89035533105,28,347,0,1000.0,0.4482953288277204,2,0.01408869587836396,1
37,93347.70435885194,37,783,2,6541.563299749492,0.41651965257890466,1,0.07007738802662018,0
63,75409.12382854594,0,457,4,13735.24770512647,0.8985688029317799,2,0.18214304858329392,1
45,86015.83798497115,39,450,0,16178.238846139831,0.15337128989109966,3,0.18808441823198332,1
23,39047.52604459663,7,524,5,21891.346879010056,0.9749324646076122,2,0.5606333895265913,1
35,58521.40166530392,37,559,1,15345.473409734182,0.10742214274582243,1,0.26221985415691407,1
49,80373.81700848816,16,686,0,15405.658030909395,0.9510346125548281,1,0.19167508281064252,1
63,32016.44837545535,18,555,0,16902.378905112473,0.5932427525546892,4,0.5279279796090774,1
52,46832.53572747176,32,360,0,12959.826089750384,0.7322007199601042,3,0.276726978124061,1
46,78840.38314083064,14,695,5,15695.081119022492,0.2684195647256109,2,0.19907413553517053,0
36,65168.51541576698,30,696,4,24006.657432094005,0.6887903851149463,1,0.36837815437308236,0
45,40697.78135434634,20,461,0,14328.712809727976,0.8937619016749594,1,0.3520760182224954,1
48,27383.571855861795,2,679,4,14758.298185725733,0.22553212585028645,1,0.5389471564706244,0
29,86746.30362730012,1,742,4,14731.316761862483,0.21437345104596095,1,0.1698206856761832,0
21,20000.0,34,648,2,25382.19051032935,0.3735801182345255,0,1.2691095255164675,1
49,72647.90357940609,15,330,1,6135.5733853644615,0.24555330322785834,3,0.08445630339020198,1
42,49339.11129226606,20,370,0,29206.77515832956,0.19958126328401238,1,0.5919598953722489,1
36,80941.36632726701,11,696,0,5588.945163875895,0.7104871323867625,0,0.06904930590470063,0
61,39157.03400382194,27,737,0,9766.237909377927,0.2924439525212417,0,0.24941209562564648,0
64,112295.9787072354,11,301,4,20957.90615772256,0.7003134094617876,0,0.18663095864155116,1
61,68045.97711376763,32,434,3,23242.533563789373,0.8757363044042347,1,0.3415710163869004,1
27,71341.38437571179,19,445,1,3772.0078640120955,0.6868223122717004,2,0.05287264744047044,1
34,44539.05626446314,39,478,5,6258.3850940233115,0.20743036292386083,5,0.14051454204288466,1
49,57332.393316023474,20,563,0,17222.742475774783,0.6162198166427005,1,0.30040159636875485,1
39,57851.018544876395,38,610,3,33755.35510211036,0.4542658157903958,1,0.5834876541702639,0
39,95921.36658503365,35,503,3,24970.102247989445,0.40903384305024526,2,0.2603184580971708,1
22,68011.53542855573,21,329,3,13015.223602945518,0.386678321766849,0,0.19136788371169267,1
61,70876.59412806477,25,358,1,1000.0,0.936489001437681,1,0.014109030100869835,1
35,70652.97752963728,6,308,3,15653.141875369274,0.768256711009955,0,0.22154964196382446,1
23,72572.21798169194,6,623,5,17898.37442917243,0.2204639106222655,2,0.24662846095854088,0
31,32210.929805144206,7,466,0,11938.438871337572,0.5284049317592174,2,0.37063316531244495,1
50,100985.36216073428,25,636,5,8194.208075627235,0.3864007677285276,1,0.08114253294041615,0
60,42450.2285561008,23,678,0,16273.322082571107,0.9801444812913623,2,0.38335063522837876,1
38,59231.913286618255,23,541,2,7461.9104488483135,0.9802260756578526,2,0.12597787298783944,1
22,90629.65795043255,39,459,4,29979.58928646979,0.3875810268997315,0,0.33079225900715986,1
52,98692.50593474723,11,534,3,27133.95838027054,0.4169018045309093,1,0.2749343339018138,1
28,76119.08159462949,7,752,5,20263.30105274209,0.6394727864228911,3,0.26620527505381447,0
42,49906.10620508907,8,498,4,15717.684552954532,0.5313763128947501,1,0.314945118907148,1
26,62554.691058886,2,776,4,9718.68730709152,0.2917907849425973,1,0.1553630454020277,0
32,63339.34558215709,20,332,4,14833.702528872791,0.6943709502897503,2,0.23419412361360892,1
60,64047.80914618268,30,707,4,28114.37708165821,0.40071577948771464,2,0.43895923149361715,0
56,35398.93945175072,23,388,4,21949.232467493028,0.6883448484989508,0,0.6200533916393218,1
35,85202.19064790975,3,520,0,16629.538227811674,0.4453133700950198,1,0.1951773551989023,1
48,62691.779518755575,19,368,1,22391.794673340763,0.7301889044706444,3,0.35717274011406525,1
38,45555.624621001174,15,593,3,19364.885307046625,0.7010195238006854,2,0.4250822037487639,1
22,50032.138245051174,9,536,3,18170.220319094973,0.5579314803289007,0,0.3631709728274954,1
33,65397.00071017426,25,459,0,22844.506071932283,0.7342659916397477,3,0.34932039426661665,1
35,31941.86700883187,28,589,5,19136.221158598062,0.5148691086088137,1,0.5990952611914304,1
40,77568.70152331913,4,832,0,21868.411760827028,0.20452446968511062,1,0.2819231382164213,0
49,64694.60604819484,10,634,4,16291.096397076073,0.2638956280036192,2,0.2518153736795286,0
62,91313.79234052185,28,801,1,12966.993414479171,0.3213938207490516,1,0.14200476272109527,0
49,61551.67442269141,14,545,3,10614.69696847881,0.15690603540312695,2,0.17245179872094,1
23,38294.641204289015,5,622,5,9661.523156232332,0.7402430985676031,0,0.25229439034802176,0
39,36043.93620245329,14,628,2,2158.63646046774,0.4306512041484566,1,0.05988903232829535,0
23,52185.88772175144,19,846,0,7704.480425506685,0.18417096669429756,4,0.14763532368340654,1
34,54301.90466756938,33,638,2,7473.171763342551,0.8379623086530222,1,0.13762264526617493,1
60,48654.76570684837,1,470,3,10941.238432127711,0.7152888560172174,0,0.2248749587666329,1
24,62569.61065836869,15,409,0,27497.95368510633,0.5070018134149308,2,0.4394777815582983,1
31,48147.12612228647,18,309,3,13739.504355569781,0.32268280158346085,1,0.2853649939702217,1
51,65084.11788848478,33,501,0,16934.13511907448,0.23657130441356208,1,0.26018844025956456,1
63,49587.03168663461,13,556,5,17186.557156095416,0.5125367725795558,2,0.34659378816433123,1
52,72634.07415469142,23,561,3,27700.647302738933,0.8967211687095061,0,0.38137262194247645,1
47,53798.02413246352,27,729,2,10395.31636923767,0.269555790944773,0,0.1932285903965902,0
50,84924.13344534865,31,806,1,13219.823357935507,0.6117933060923391,4,0.15566627319715756,1
63,73045.89399579307,36,365,5,14150.405025806533,0.9655173957000304,0,0.19371937629542185,1
22,63871.70679623411,9,334,5,24092.278846198147,0.6734049172881517,2,0.37719798099428015,1
29,55846.45466720182,8,790,0,25752.84555003564,0.4959682571402815,4,0.4611366236854438,1
48,29619.805493427546,23,553,2,18796.670557551555,0.7447356756450176,0,0.6345980415611582,1
51,88270.98809347843,35,316,3,24863.27499249504,0.8421201271168358,0,0.28166983886217506,1
54,46384.45843165401,28,560,2,16421.287971751914,0.6314646680981579,0,0.35402564839574757,1
35,61814.64268804438,28,555,5,13619.17401906542,0.8846491230936934,0,0.22032278157452675,1
45,66876.08647071764,22,723,0,24429.792692684976,0.5631325834381639,1,0.3652993765324741,0
56,56329.768808438814,26,800,2,18900.941401870383,0.847026101985631,3,0.3355409014041402,1
28,87092.02108716055,30,585,3,9115.754672739346,0.9568173163651257,1,0.10466808048485197,1
29,35572.581651825065,6,306,4,22979.367504994807,0.5511191203211654,1,0.6459853751946014,1
57,94678.69613974675,3,796,5,13332.058951837764,0.6445015440267927,0,0.14081371518001795,0
59,73431.15115016632,13,498,1,12353.411818206365,0.6485207886548514,1,0.16823121556332002,1
52,55071.588263310616,9,717,1,22144.034945597698,0.8032913772384616,4,0.40209544783276807,1
37,55295.40012137423,33,351,5,14289.342873240696,0.8406692561596805,1,0.25841829233309416,1
55,20000.0,25,542,4,18111.66828832232,0.12450638458545465,4,0.9055834144161159,1
57,43035.34459663797,22,518,0,20295.516672566395,0.760023607681349,0,0.4716011190985544,1
39,52921.92489973914,8,817,2,8736.455365820926,0.8054337201672139,2,0.16508196522277271,1
64,63522.099520618154,36,408,2,18078.804517457615,0.7303864955124132,2,0.28460653306318306,1
49,85191.62488904454,7,650,4,25795.784842092988,0.7423260933907865,1,0.302797192513818,0
27,100750.91249657903,13,365,4,7348.262850083119,0.1372625732658425,3,0.07293495084059538,1
48,65445.34197605146,6,309,3,18599.271110649825,0.49783479575401546,0,0.28419549121549237,1
29,64112.186242859316,6,501,3,8364.2581233577,0.8363616847495665,2,0.1304628435485507,1
48,50192.96464976263,8,513,1,23171.181470723186,0.9406064271655933,0,0.46164201760958873,1
26,25697.9971335426,2,367,0,23095.24466999817,0.30652112851474134,1,0.8987176918878569,1
49,47884.26947589568,13,626,0,12165.42127800721,0.6212754463175155,2,0.25405882581399986,0
37,55889.97840507954,16,349,4,32677.029217526902,0.8238972155955253,1,0.5846670574944623,1
36,79507.88841330324,21,316,1,23853.002473098277,0.7771668785732672,1,0.30000799856618,1
43,70390.29063163893,25,822,1,20655.431881089353,0.6570011052820712,3,0.2934414916565947,0
51,64430.904478021206,27,605,3,20204.887168849084,0.1168220694358002,2,0.3135899974171775,0
23,48383.998130214946,13,691,2,22871.41527364979,0.7514972561004093,1,0.4727061871178231,0
41,20357.665019117383,8,423,0,7034.86074204672,0.7959182529509334,3,0.34556324290828316,1
46,21564.87902534692,25,803,1,16556.860787688194,0.7505645559630715,2,0.7677697040742774,1
56,26725.27066115976,1,524,3,18065.52308301862,0.789228245340961,1,0.6759715668389289,1
62,54159.86647590564,10,617,3,11798.911493579519,0.4878234034109743,0,0.21785340809192277,0
57,79880.8887543598,16,772,3,18718.362155551724,0.9943769313328519,2,0.23432841631384704,1
42,79341.31139921767,33,840,2,24853.554403472048,0.793708224285393,3,0.3132485960361516,0
62,75874.31524154873,18,657,1,11625.847297872748,0.620812004751987,6,0.15322507044526765,1
32,49698.090329639206,38,782,4,14564.605597029555,0.9407721427719615,3,0.2930616750145717,1
62,82885.2633223422,17,728,4,8435.317633168444,0.9173785055122164,2,0.10177101809236402,1
33,41378.588474203134,12,796,3,1000.0,0.8331103588008384,2,0.024167088266518207,1
31,77067.86877717753,4,771,3,21231.457444164087,0.6073254270853897,1,0.2754903928321871,0
36,26508.47360423889,22,599,2,14794.12964128602,0.5743909172320422,0,0.5580905887738604,1
28,36457.755122255636,23,383,3,15380.635337222302,0.3958371387770687,3,0.42187554570065106,1
60,93052.30121941127,28,676,5,7105.811054611784,0.3257901811935535,2,0.07636362520317197,0
60,55923.307723415914,7,612,1,13515.971767710475,0.5611235652775779,2,0.2416876311136213,0
22,46380.602811671015,25,619,3,23772.750313456985,0.6200035855407764,1,0.5125580279753267,0
50,82055.17417331308,14,503,3,15006.570694235681,0.320073788312961,1,0.18288390519456468,1
50,84347.43247114544,0,654,1,15233.470064443303,0.9303411192881309,2,0.18060383841149577,1
32,51334.38383801555,27,593,0,16660.226222907382,0.6015465970608866,1,0.3245432199104276,1
30,65569.26905884274,13,803,5,5108.942972748351,0.5738547928439319,1,0.07791672907263184,0
64,62738.14850814287,33,444,5,19999.363712818857,0.49207454952952623,2,0.3187751661211856,1
31,20000.0,30,838,4,4958.415080673354,0.1522641661451745,0,0.2479207540336677,0
35,32082.79842472545,5,316,3,7483.07534976779,0.8941612010138643,2,0.23324260093224167,1
36,78845.08828364153,4,338,1,6606.281847942682,0.3852948037987268,2,0.08378812164147616,1
37,43347.915019145,30,429,4,13598.200266955635,0.678214301021465,1,0.3136990616722826,1
46,70596.75792130128,36,414,2,12180.37837169714,0.6466902030730318,0,0.17253452892660293,1
22,65260.80902691067,14,749,0,14990.199693533963,0.6260381428460741,2,0.229696810644083,0
